a[]: 
Total: 
(0.000638575,0)
Normal Total: 
(179200,0)
(179200,0)
(179200,0)
(179200,0)
(179200,0)
(7680.03,0)
(7680.04,0)
(7680.04,0)
(7680.05,0)
(7680.04,0)
(51200,0)
(51200,0)
(51200,0)
(51200,0)
(51200,0)
(10240,0)
(10240,0)
(10240,0)
(10240,0)
(10240,0)
(12800,0)
(12800,0)
(12800,0)
(12800,0)
(12800,0)
(2560,0)
(2560,0)
(2560,0)
(2560.01,0)
(2560.01,0)
(25600,0)
(25600,0)
(25600,0)
(25600,0)
(25600,0)
